id,text,label
14815,i may have a fraudulent transaction,report_fraud
18482,i want to update you name now,change_ai_name
17409,please show my current location to andre,share_location
4689,move money from one account to another,transfer
22319,i need a car rental this week,car_rental
3695,i need to increase credit limit for my chase card,credit_limit_change
19317,i would like to place an order for more checkbooks to me mailed to me,order_checks
2349,what is the calorie content in bananas,calories
8486,check on the status of my vacation request please,pto_request_status
14454,how much are the international transaction fees for my chase card,international_fees
21260,what holiday is coming up,next_holiday
14070,change my pin to 1234 on account ending with digits 4994,pin_change
6169,any idea where flight dl123 is right now,flight_status
19823,when is the expected arrival of flight dl123,flight_status
20805,thank you for your help,thank_you
19286,is the traffic typically bad at noon on the route to the hopsital,traffic
8259,pay the red cross the monthly donation,pay_bill
13290,tell me the currency conversion rate from kurus to euros,exchange_rate
21169,get me a meeting room for 9am on friday,schedule_meeting
17846,are you a real human being,are_you_a_bot
20191,show me all transactions for current statement,transactions
6732,either one would work,maybe
10101,are there any events on my calendar for january 1st,calendar
20386,what is the gas mileage on a 2012 ford fusion,mpg
22270,do you have any funny jokes you can tell,tell_joke
17825,i need to know if you are a bot,are_you_a_bot
10626,what's the total of days i've taken for me time so far,pto_used
11220,can i safely eat chicken that i've had in my fridge since monday,food_last
15552,what is the smallest i can pay on the water bill,min_payment
14711,do you have a list of ingredients that i'll need for blondies,ingredients_list
19119,i need everything ordered on my shopping list,order
1213,could you share my credit score,credit_score
18260,is it possible to cancel the reservation at outback for the johnsons,cancel_reservation
18746,find repair shop that will diagnosis dead car battery,jump_start
3858,how much will my monthly bill be,bill_balance
21008,change to a new accent please,change_accent
14685,did i schedule any meetings for today,meeting_schedule
10474,what's today's date,date
20804,thanks for your help,thank_you
5582,please tell me a really fun fact about facebook,fun_fact
22450,what kind of traffic is on hwy 1 going to the downtown area right now,traffic
344,can you make the default language swedish,change_language
122,define the meaning of life for me,meaning_of_life
5038,i am interested in acquiring new insurance,insurance_change
912,when will i arrive at hy-vee,distance
2049,what's the average cooking time for cooking wings,cook_time
7883,skip this song and play the next one,next_song
8292,i want to pay that bill now,pay_bill
13372,how much longer until my next day off,next_holiday
13737,how long can i expect to wait for a restaurant table,how_busy
14563,dates for my car in the shop,last_maintenance
15882,i'm vacationing in israel will i need a visa,international_visa
19413,can you tell me what caused my card to get declined at starbucks this morning,card_declined
9385,what is the definition of my health benefits,insurance
610,i need to add flour to my list for shopping if i haven't already,shopping_list_update
14091,i cant recall my pin number for my city first account,pin_change
21462,what music is this,what_song
6830,how do i change my oil with the correct type,oil_change_how
9690,how do i speed up the speech of this ai,change_speed
3606,what's your name anyway,what_is_your_name
5579,what's a fun fact about elephants,fun_fact
12149,where is my w2,w2
10050,tell me the nutrition for grapes,nutrition_info
8098,give me some restaurant suggestions,restaurant_suggestion
5128,"call my phone, i can't find it",find_phone
13104,when should i replace my tires next if i last replaced them on july 15th,tire_change
1425,i want to explore a new place but don't know where i should go do you have any ideas,travel_suggestion
6822,i want to change the oil in my car,oil_change_how
18631,will car rentals be available in boston from march 2 to march 4,car_rental
22345,i'm not sure how to jump start a car; can you help me,jump_start
5919,can you tell me what time it is please,time
13543,who do i work for,who_do_you_work_for
5850,it takes how long to mail me a new card,replacement_card_duration
3280,tell me how much my state taxes amount to,taxes
15743,please cancel the input,cancel
10229,find an uber for two passengers we are going to the airport in toledo,uber
18867,what food from italy do you suggest,meal_suggestion
2163,i need to call my boss,make_call
12029,please change to the female voice,change_accent
3015,how long has it been since i last took my car to the shop,last_maintenance
4679,transfer 100 dollars checking to savings,transfer
13642,can you tell me my credit limit,credit_limit
2658,tell me how long until the next day off,next_holiday
1163,what did i spend on beer last month,spending_history
7258,please immediatly block my presidential bank account right now,freeze_account
9731,what's my car's tire pressure,tire_pressure
7397,i need to get some assistance figuring out how to rollover my 401k,rollover_401k
19184,i'm out of shampoo so will you order me some more,order
5151,find my phone,find_phone
3919,help me redeem my reward points,redeem_rewards
18796,what's next when it seems there's a dead car battery,jump_start
8877,please say it again,repeat
20976,make an alarm for one and two in the morning,alarm
10361,what is the square root of 31,calculator
14203,can you tell me why is my bank account frozen,account_blocked
16007,how many vacation days do i have left,pto_balance
2788,is there a long wait at chili's around 5:00,how_busy
12845,i'm having trouble scheduling a meeting,schedule_meeting
10693,how many days of pto are available,pto_used
7141,please confirm my reservation for red robin at 9,confirm_reservation
16994,can you tell me your hobbies,what_are_your_hobbies
16744,what would the interest rate at wells fargo be,interest_rate
16166,do you know how i get to olympia by bus,directions
7274,pause my account,freeze_account
1322,what is the gas mileage of my car,mpg
22221,add song to my hype playlist,update_playlist
20356,what is the procedure if i lost my luggage,lost_luggage
19379,would you please order me more checkbooks for my b of t account,order_checks
10833,i'm traveling to paris soon and want to inform my bank,travel_notification
2919,did someone who is unauthorized try to get into my bank account,account_blocked
11960,when is babysitting on my to do list,todo_list
5398,i want help making a pto request for february 22-27,pto_request
18106,include smooth operator by sade in my playlist,update_playlist
20183,what transactions have i made in the last few weeks,transactions
